01,73734435292,20220216222333,20220216223305
01,73734435292,20220312004913,20220312011726
01,73734435292,20220313092714,20220313094031
01,73734435292,20220322153745,20220322155432
01,73734435292,20220324232807,20220324234855
01,73734435292,20220412110916,20220412112336
01,73734435292,20220511164550,20220511165647
01,73734435292,20220512012054,20220512013748
02,73734435307,20220101011510,20220101012502
02,73734435307,20220125033033,20220125033816
02,73734435307,20220221135144,20220221140637
02,73734435307,20220303013913,20220303015655
02,73734435307,20220314105217,20220314110246
02,73734435307,20220409215256,20220409221943
02,73734435307,20220413063226,20220413064103
02,73734435307,20220505083701,20220505084352
02,73734435307,20220508154059,20220508155322
02,73734435307,20220606214707,20220606215600
01,73734435324,20220101011510,20220101012233
01,73734435324,20220108033210,20220108033820
01,73734435324,20220119094437,20220119094608
01,73734435324,20220205132113,20220205134835
01,73734435324,20220217195056,20220217201229
01,73734435324,20220312013928,20220312020555
01,73734435324,20220407082231,20220407082306
01,73734435324,20220427201527,20220427201804
01,73734435324,20220520043158,20220520044605
01,73734435324,20220525043633,20220525050218
02,73734435343,20220101011510,20220101014317
02,73734435343,20220109104501,20220109110440
02,73734435343,20220114142347,20220114142851
02,73734435343,20220124211140,20220124212259
02,73734435343,20220216225257,20220216230305
02,73734435343,20220301090200,20220301092022
02,73734435343,20220312094945,20220312095855
02,73734435343,20220315124445,20220315124635
02,73734435343,20220322135924,20220322142717
02,73734435343,20220415140140,20220415143057
02,73734435364,20220101011510,20220101013951
02,73734435364,20220110113603,20220110114106
02,73734435364,20220112155544,20220112155806
02,73734435364,20220204195439,20220204195721
02,73734435364,20220223062502,20220223064403
02,73734435364,20220225162106,20220225162542
02,73734435364,20220305193736,20220305195543
02,73734435364,20220319060312,20220319060441
02,73734435364,20220406152542,20220406153308
02,73734435364,20220503010119,20220503012320
01,73734435387,20220101011510,20220101014143
01,73734435387,20220121030042,20220121032952
01,73734435387,20220127114358,20220127115728
01,73734435387,20220222232842,20220222235241
01,73734435387,20220303103346,20220303103711
01,73734435387,20220312154049,20220312155221
01,73734435387,20220403033923,20220403035045
01,73734435387,20220417102311,20220417104834
01,73734435387,20220429212831,20220429215050
01,73734435387,20220504061927,20220504063533
01,73734435412,20220101011510,20220101011809
01,73734435412,20220104110714,20220104112102
01,73734435412,20220112171326,20220112172354
01,73734435412,20220209172851,20220209175105
01,73734435412,20220219040146,20220219040434
01,73734435412,20220222143025,20220222143126
01,73734435412,20220302220146,20220302222919
01,73734435412,20220322054241,20220322060315
01,73734435412,20220408124042,20220408124352
01,73734435412,20220422225018,20220422230751
02,73734435439,20220101011510,20220101014050
02,73734435439,20220124040856,20220124043807
02,73734435439,20220127074017,20220127074304
02,73734435439,20220216143355,20220216145221
02,73734435439,20220303000216,20220303002357
02,73734435439,20220304052245,20220304053308
02,73734435439,20220324164553,20220324170154
02,73734435439,20220408000242,20220408002405
02,73734435439,20220503013149,20220503014530
02,73734435439,20220517034609,20220517040223
01,73734435468,20220101011510,20220101011618
01,73734435468,20220111104600,20220111105413
01,73734435468,20220207162401,20220207162632
01,73734435468,20220227184951,20220227185736
01,73734435468,20220304223721,20220304225427
01,73734435468,20220320223900,20220320225657
01,73734435468,20220419100830,20220419103544
01,73734435468,20220513122748,20220513125703
01,73734435468,20220607200719,20220607201655
01,73734435468,20220704020606,20220704021549
02,73734435499,20220101011510,20220101012457
02,73734435499,20220106042840,20220106045350
02,73734435499,20220117133331,20220117134655
02,73734435499,20220130135220,20220130140905
02,73734435499,20220208164043,20220208165300
02,73734435499,20220209194201,20220209200443
02,73734435499,20220220213031,20220220214544
02,73734435499,20220314072800,20220314073732
02,73734435499,20220322142037,20220322142321
02,73734435499,20220322164317,20220322164606
02,73734435532,20220101011510,20220101011801
02,73734435532,20220103025207,20220103031819
02,73734435532,20220105045916,20220105051908
02,73734435532,20220124162926,20220124163730
02,73734435532,20220131034338,20220131040746
02,73734435532,20220222080006,20220222081418
02,73734435532,20220228190949,20220228192202
02,73734435532,20220330035804,20220330041355
02,73734435532,20220419060352,20220419063137
02,73734435532,20220504061840,20220504064029
02,73734435567,20220101011510,20220101012258
02,73734435567,20220109092757,20220109095400
02,73734435567,20220127160431,20220127160656
02,73734435567,20220129000049,20220129001750
02,73734435567,20220215083930,20220215085044
02,73734435567,20220308140446,20220308142933
02,73734435567,20220326223533,20220326223825
02,73734435567,20220405065511,20220405065708
02,73734435567,20220411162453,20220411164138
02,73734435567,20220503183222,20220503184845
01,73734435604,20220101011510,20220101012820
01,73734435604,20220123082929,20220123085542
01,73734435604,20220216104835,20220216105953
01,73734435604,20220220195802,20220220201626
01,73734435604,20220315223131,20220315225122
01,73734435604,20220320230809,20220320233638
01,73734435604,20220331044851,20220331050218
01,73734435604,20220411075609,20220411080159
01,73734435604,20220429191141,20220429193257
01,73734435604,20220522214854,20220522215112
02,73734435643,20220101011510,20220101014325
02,73734435643,20220115071954,20220115074923
02,73734435643,20220120172107,20220120172808
02,73734435643,20220121205837,20220121211657
02,73734435643,20220124220010,20220124221058
02,73734435643,20220216002059,20220216004514
02,73734435643,20220221052904,20220221052947
02,73734435643,20220309080717,20220309081800
02,73734435643,20220324185643,20220324192059
02,73734435643,20220416005234,20220416005845
02,73734435684,20220101011510,20220101012257
02,73734435684,20220122121740,20220122123945
02,73734435684,20220213001739,20220213004425
02,73734435684,20220228033032,20220228033255
02,73734435684,20220321130932,20220321131351
02,73734435684,20220402155649,20220402160730
02,73734435684,20220408014500,20220408014912
02,73734435684,20220506132355,20220506132739
02,73734435684,20220524183542,20220524184307
02,73734435684,20220616212609,20220616213451
02,73734435727,20220101011510,20220101012820
02,73734435727,20220130054119,20220130055811
02,73734435727,20220221144233,20220221150609
02,73734435727,20220316165230,20220316165421
02,73734435727,20220412013243,20220412013516
02,73734435727,20220420030149,20220420032932
02,73734435727,20220518125725,20220518132623
02,73734435727,20220603165644,20220603165926
02,73734435727,20220628015225,20220628021808
02,73734435727,20220710085308,20220710091843
02,73734435772,20220101011510,20220101014116
02,73734435772,20220112072149,20220112073637
02,73734435772,20220121171832,20220121172056
02,73734435772,20220128032011,20220128034342
02,73734435772,20220221041443,20220221043555
02,73734435772,20220226112917,20220226114655
02,73734435772,20220227160717,20220227161544
02,73734435772,20220306011946,20220306013152
02,73734435772,20220318015703,20220318022203
02,73734435772,20220408021241,20220408023647
02,73734435819,20220101011510,20220101013248
02,73734435819,20220126083633,20220126084808
02,73734435819,20220218142842,20220218144338
02,73734435819,20220304000206,20220304001613
02,73734435819,20220328000515,20220328001517
02,73734435819,20220423101041,20220423102658
02,73734435819,20220426114015,20220426115758
02,73734435819,20220525160525,20220525161735
02,73734435819,20220604025950,20220604031131
02,73734435819,20220621030027,20220621033011
01,73734435868,20220101011510,20220101013431
01,73734435868,20220103061900,20220103062405
01,73734435868,20220117083313,20220117085701
01,73734435868,20220131084822,20220131085721
01,73734435868,20220225173840,20220225174625
01,73734435868,20220311034347,20220311035234
01,73734435868,20220319151814,20220319152639
01,73734435868,20220418003716,20220418005840
01,73734435868,20220511090150,20220511090543
01,73734435868,20220522164931,20220522171228
01,73734435919,20220101011510,20220101013025
01,73734435919,20220126080549,20220126082049
01,73734435919,20220131194116,20220131195517
01,73734435919,20220221231043,20220221232714
01,73734435919,20220306081835,20220306083814
01,73734435919,20220313113537,20220313115309
01,73734435919,20220314211443,20220314213927
01,73734435919,20220326085511,20220326090507
01,73734435919,20220410172725,20220410174028
01,73734435919,20220507004420,20220507005418
01,73734435972,20220101011510,20220101011753
01,73734435972,20220120080639,20220120080959
01,73734435972,20220204160404,20220204160732
01,73734435972,20220219202806,20220219204455
01,73734435972,20220313233330,20220313234559
01,73734435972,20220402083205,20220402084734
01,73734435972,20220419104519,20220419111302
01,73734435972,20220505140525,20220505140902
01,73734435972,20220510000527,20220510003117
01,73734435972,20220521023354,20220521023357
02,73734436027,20220101011510,20220101012839
02,73734436027,20220108065449,20220108070143
02,73734436027,20220124114619,20220124120027
02,73734436027,20220126193637,20220126194401
02,73734436027,20220204233004,20220204234313
02,73734436027,20220212103256,20220212110125
02,73734436027,20220305200558,20220305202535
02,73734436027,20220331232928,20220331235809
02,73734436027,20220405233038,20220405233352
02,73734436027,20220406024616,20220406024813
02,73734436084,20220101011510,20220101011510
02,73734436084,20220119071054,20220119074021
02,73734436084,20220128073629,20220128080604
02,73734436084,20220226132608,20220226135345
02,73734436084,20220320174251,20220320180222
02,73734436084,20220323181226,20220323181812
02,73734436084,20220403202018,20220403203817
02,73734436084,20220419072656,20220419073354
02,73734436084,20220427150028,20220427151834
02,73734436084,20220427192501,20220427193716
01,73734436143,20220101011510,20220101011743
01,73734436143,20220114045950,20220114052935
01,73734436143,20220202153800,20220202160004
01,73734436143,20220210220209,20220210222633
01,73734436143,20220309063554,20220309065056
01,73734436143,20220403151517,20220403153714
01,73734436143,20220430163207,20220430164557
01,73734436143,20220505002947,20220505002948
01,73734436143,20220529042833,20220529044711
01,73734436143,20220601100416,20220601101359
02,73734436204,20220101011510,20220101012958
02,73734436204,20220116023903,20220116024154
02,73734436204,20220203125142,20220203131307
02,73734436204,20220226222557,20220226225032
02,73734436204,20220315012901,20220315013519
02,73734436204,20220411095111,20220411101054
02,73734436204,20220416135255,20220416135429
02,73734436204,20220514180957,20220514182831
02,73734436204,20220609004021,20220609005749
02,73734436204,20220614004828,20220614005232
01,73734436267,20220101011510,20220101012109
01,73734436267,20220115090533,20220115090649
01,73734436267,20220116094347,20220116095347
01,73734436267,20220209212247,20220209214244
01,73734436267,20220301055823,20220301060143
01,73734436267,20220304082621,20220304082741
01,73734436267,20220402155255,20220402160524
01,73734436267,20220409233040,20220409233458
01,73734436267,20220426014649,20220426020600
01,73734436267,20220426070707,20220426071029
01,73734436332,20220101011510,20220101011730
01,73734436332,20220102035532,20220102042424
01,73734436332,20220115153451,20220115155321
01,73734436332,20220206232445,20220206234021
01,73734436332,20220223044719,20220223045125
01,73734436332,20220314121947,20220314124330
01,73734436332,20220320165107,20220320165302
01,73734436332,20220329043323,20220329043830
01,73734436332,20220412075610,20220412080556
01,73734436332,20220505091003,20220505093444
01,73734436399,20220101011510,20220101013112
01,73734436399,20220112042629,20220112043452
01,73734436399,20220127115748,20220127122700
01,73734436399,20220222182304,20220222184902
01,73734436399,20220321053805,20220321055959
01,73734436399,20220329072424,20220329074857
01,73734436399,20220425102235,20220425103931
01,73734436399,20220503135518,20220503141922
01,73734436399,20220601155223,20220601160954
01,73734436399,20220611192151,20220611194349
02,73734436468,20220101011510,20220101013040
02,73734436468,20220104054837,20220104061229
02,73734436468,20220131113438,20220131115206
02,73734436468,20220213212846,20220213213937
02,73734436468,20220310020118,20220310022640
02,73734436468,20220321080829,20220321081945
02,73734436468,20220322111442,20220322112748
02,73734436468,20220402173419,20220402175026
02,73734436468,20220419193730,20220419194558
02,73734436468,20220518073239,20220518074718
02,73734436539,20220101011510,20220101011848
02,73734436539,20220106022231,20220106024452
02,73734436539,20220111025038,20220111031624
02,73734436539,20220112030558,20220112033510
02,73734436539,20220130065325,20220130065657
02,73734436539,20220201065641,20220201071422
02,73734436539,20220204134120,20220204135538
02,73734436539,20220224153816,20220224160701
02,73734436539,20220304201612,20220304204000
02,73734436539,20220326065538,20220326072110
02,73734436612,20220101011510,20220101011830
02,73734436612,20220120070932,20220120071640
02,73734436612,20220203081836,20220203083040
02,73734436612,20220213193231,20220213195141
02,73734436612,20220222021600,20220222022138
02,73734436612,20220316082130,20220316083136
02,73734436612,20220316100915,20220316103343
02,73734436612,20220328113052,20220328115638
02,73734436612,20220405124409,20220405125403
02,73734436612,20220414182327,20220414183615
01,73734436687,20220101011510,20220101013821
01,73734436687,20220120041713,20220120043410
01,73734436687,20220129154451,20220129154544
01,73734436687,20220203205911,20220203211041
01,73734436687,20220210022440,20220210024114
01,73734436687,20220216075349,20220216080839
01,73734436687,20220308191857,20220308192538
01,73734436687,20220315052533,20220315052911
01,73734436687,20220330065814,20220330071841
01,73734436687,20220406074603,20220406080558
01,73734436764,20220101011510,20220101013713
01,73734436764,20220126085219,20220126085952
01,73734436764,20220217140412,20220217140748
01,73734436764,20220301154717,20220301160626
01,73734436764,20220306004215,20220306010712
01,73734436764,20220321040405,20220321040532
01,73734436764,20220412160331,20220412162855
01,73734436764,20220413015126,20220413015237
01,73734436764,20220413094838,20220413101712
01,73734436764,20220503135703,20220503142308
02,73734436843,20220101011510,20220101013804
02,73734436843,20220109032114,20220109032256
02,73734436843,20220115045157,20220115045859
02,73734436843,20220122070420,20220122072635
02,73734436843,20220211183323,20220211183412
02,73734436843,20220306040811,20220306043732
02,73734436843,20220322120814,20220322122931
02,73734436843,20220324232425,20220324235217
02,73734436843,20220416060113,20220416062835
02,73734436843,20220511071315,20220511072931
01,73734436924,20220101011510,20220101013949
01,73734436924,20220117024153,20220117030422
01,73734436924,20220209093558,20220209095430
01,73734436924,20220220133955,20220220140702
01,73734436924,20220316170726,20220316173447
01,73734436924,20220415005954,20220415012457
01,73734436924,20220416065536,20220416070048
01,73734436924,20220504092838,20220504095756
01,73734436924,20220530211138,20220530211455
01,73734436924,20220614065419,20220614070749
01,73734437007,20220101011510,20220101013002
01,73734437007,20220125052810,20220125055130
01,73734437007,20220218071836,20220218072111
01,73734437007,20220302092517,20220302093623
01,73734437007,20220315172959,20220315175517
01,73734437007,20220326191852,20220326194327
01,73734437007,20220410051934,20220410054813
01,73734437007,20220430120118,20220430122255
01,73734437007,20220508231034,20220508232016
01,73734437007,20220521031016,20220521032837
02,73734437092,20220101011510,20220101013349
02,73734437092,20220107100551,20220107103026
02,73734437092,20220202144405,20220202150940
02,73734437092,20220204150127,20220204151548
02,73734437092,20220215231057,20220215231509
02,73734437092,20220316063346,20220316065025
02,73734437092,20220320110302,20220320110712
02,73734437092,20220415151821,20220415151913
02,73734437092,20220510005356,20220510011914
02,73734437092,20220602091455,20220602094129
02,73734437179,20220101011510,20220101011638
02,73734437179,20220110083133,20220110085243
02,73734437179,20220208124950,20220208130532
02,73734437179,20220217202303,20220217204659
02,73734437179,20220312005312,20220312011024
02,73734437179,20220320041226,20220320044059
02,73734437179,20220406094306,20220406101207
02,73734437179,20220504172649,20220504175209
02,73734437179,20220509211101,20220509212811
02,73734437179,20220602041121,20220602041451
02,73734437268,20220101011510,20220101013905
02,73734437268,20220110124342,20220110124911
02,73734437268,20220117194311,20220117200545
02,73734437268,20220212060812,20220212060921
02,73734437268,20220219154925,20220219155753
02,73734437268,20220318231451,20220318232912
02,73734437268,20220322100902,20220322103547
02,73734437268,20220414165223,20220414171134
02,73734437268,20220512041822,20220512042610
02,73734437268,20220607105922,20220607105952
01,73734437359,20220101011510,20220101012724
01,73734437359,20220112080530,20220112081600
01,73734437359,20220131085047,20220131090813
01,73734437359,20220227182252,20220227184122
01,73734437359,20220305210617,20220305210725
01,73734437359,20220328234545,20220329001244
01,73734437359,20220415071417,20220415073443
01,73734437359,20220504183829,20220504190025
01,73734437359,20220505185029,20220505190927
01,73734437359,20220514012528,20220514012659
01,73734437452,20220101011510,20220101012559
01,73734437452,20220105094121,20220105094601
01,73734437452,20220130160407,20220130161531
01,73734437452,20220209212402,20220209215136
01,73734437452,20220222052521,20220222055010
01,73734437452,20220226113436,20220226114147
01,73734437452,20220321151048,20220321153828
01,73734437452,20220331192110,20220331194812
01,73734437452,20220419023826,20220419024028
01,73734437452,20220427070107,20220427071757
01,73734437547,20220101011510,20220101012225
01,73734437547,20220112041126,20220112043217
01,73734437547,20220120060121,20220120060722
01,73734437547,20220130082733,20220130085059
01,73734437547,20220131163545,20220131163556
01,73734437547,20220216004849,20220216005743
01,73734437547,20220311051738,20220311053024
01,73734437547,20220328091835,20220328092936
01,73734437547,20220422112338,20220422115013
01,73734437547,20220425141749,20220425142455
01,73734437644,20220101011510,20220101013650
01,73734437644,20220129091437,20220129093727
01,73734437644,20220219154939,20220219155504
01,73734437644,20220305235629,20220306002110
01,73734437644,20220308032532,20220308034902
01,73734437644,20220322112659,20220322114808
01,73734437644,20220402154718,20220402155221
01,73734437644,20220409235131,20220410001120
01,73734437644,20220506054840,20220506060806
01,73734437644,20220602083900,20220602085212
02,73734437743,20220101011510,20220101012653
02,73734437743,20220125075400,20220125075508
02,73734437743,20220214155713,20220214155826
02,73734437743,20220314185305,20220314191908
02,73734437743,20220403051544,20220403053249
02,73734437743,20220403105216,20220403110855
02,73734437743,20220426135109,20220426142105
02,73734437743,20220524173503,20220524175243
02,73734437743,20220601050217,20220601052825
02,73734437743,20220602123601,20220602125506
01,73734437844,20220101011510,20220101014043
01,73734437844,20220119045809,20220119045836
01,73734437844,20220130154318,20220130155131
01,73734437844,20220213025921,20220213032629
01,73734437844,20220228114126,20220228121103
01,73734437844,20220324233029,20220324235607
01,73734437844,20220328104300,20220328105802
01,73734437844,20220424170112,20220424171018
01,73734437844,20220512184731,20220512185452
01,73734437844,20220523004956,20220523005441
01,73734437947,20220101011510,20220101011655
01,73734437947,20220107092356,20220107094033
01,73734437947,20220130134952,20220130141309
01,73734437947,20220222165904,20220222170618
01,73734437947,20220322010733,20220322012835
01,73734437947,20220328071336,20220328072324
01,73734437947,20220401103802,20220401105142
01,73734437947,20220410110431,20220410111324
01,73734437947,20220503205707,20220503211044
01,73734437947,20220507003331,20220507010040
01,73734438052,20220101011510,20220101014319
01,73734438052,20220106093745,20220106100329
01,73734438052,20220204120124,20220204121408
01,73734438052,20220219151830,20220219151858
01,73734438052,20220304192848,20220304193005
01,73734438052,20220305004624,20220305010959
01,73734438052,20220308042035,20220308043149
01,73734438052,20220312125808,20220312132327
01,73734438052,20220319163542,20220319170253
01,73734438052,20220329002431,20220329004045
01,73734438159,20220101011510,20220101013754
01,73734438159,20220104060240,20220104060940
01,73734438159,20220126162614,20220126163659
01,73734438159,20220207031120,20220207033428
01,73734438159,20220210092040,20220210092110
01,73734438159,20220210152652,20220210153643
01,73734438159,20220210161058,20220210162714
01,73734438159,20220211184806,20220211191737
01,73734438159,20220308234340,20220308235300
01,73734438159,20220323021759,20220323022542
02,73734438268,20220101011510,20220101011943
02,73734438268,20220120053102,20220120055445
02,73734438268,20220212131545,20220212132633
02,73734438268,20220219205559,20220219211854
02,73734438268,20220315045522,20220315050813
02,73734438268,20220331095312,20220331101551
02,73734438268,20220407164522,20220407170356
02,73734438268,20220502172736,20220502173211
02,73734438268,20220507021641,20220507023544
02,73734438268,20220523122005,20220523123441
01,73734438379,20220101011510,20220101011817
01,73734438379,20220121044215,20220121050141
01,73734438379,20220125093748,20220125094658
01,73734438379,20220213113354,20220213114200
01,73734438379,20220307172657,20220307173211
01,73734438379,20220331233536,20220331234542
01,73734438379,20220402075802,20220402080017
01,73734438379,20220428185941,20220428192030
01,73734438379,20220517014418,20220517021100
01,73734438379,20220606095748,20220606100920
01,73734438492,20220101011510,20220101013435
01,73734438492,20220103033739,20220103040158
01,73734438492,20220112100203,20220112101430
01,73734438492,20220202174938,20220202180745
01,73734438492,20220301231111,20220301233604
01,73734438492,20220306001829,20220306002008
01,73734438492,20220315044750,20220315045245
01,73734438492,20220319155251,20220319161323
01,73734438492,20220329001200,20220329002539
01,73734438492,20220405045046,20220405050557
02,73734438607,20220101011510,20220101012317
02,73734438607,20220114063252,20220114063403
02,73734438607,20220201132103,20220201134345
02,73734438607,20220208141139,20220208141142
02,73734438607,20220303181724,20220303183621
02,73734438607,20220329030241,20220329033002
02,73734438607,20220412055516,20220412060001
02,73734438607,20220419095459,20220419095848
02,73734438607,20220515114818,20220515114946
02,73734438607,20220523202312,20220523203417
01,73734438724,20220101011510,20220101012133
01,73734438724,20220129084012,20220129084143
01,73734438724,20220215132440,20220215133823
01,73734438724,20220310222940,20220310224617
01,73734438724,20220314081624,20220314082137
01,73734438724,20220324194748,20220324200422
01,73734438724,20220404023508,20220404025232
01,73734438724,20220410025826,20220410032602
01,73734438724,20220417123404,20220417124058
01,73734438724,20220501192908,20220501195145
02,73734438843,20220101011510,20220101011918
02,73734438843,20220109012456,20220109015120
02,73734438843,20220109111025,20220109111503
02,73734438843,20220129132849,20220129133205
02,73734438843,20220225230814,20220225232751
02,73734438843,20220313074556,20220313080819
02,73734438843,20220409120140,20220409122550
02,73734438843,20220418185605,20220418191858
02,73734438843,20220506230708,20220506232547
02,73734438843,20220603085055,20220603091003
02,73734438964,20220101011510,20220101014041
02,73734438964,20220120082320,20220120082408
02,73734438964,20220218191846,20220218192122
02,73734438964,20220319211357,20220319213615
02,73734438964,20220329064931,20220329065712
02,73734438964,20220331184423,20220331184829
02,73734438964,20220414202022,20220414204059
02,73734438964,20220422031616,20220422033417
02,73734438964,20220502040802,20220502043700
02,73734438964,20220503125530,20220503131845
02,73734439087,20220101011510,20220101013259
02,73734439087,20220125105436,20220125111123
02,73734439087,20220128170256,20220128171045
02,73734439087,20220215213510,20220215215834
02,73734439087,20220301085309,20220301090149
02,73734439087,20220323111307,20220323114022
02,73734439087,20220413230051,20220413232316
02,73734439087,20220423041320,20220423043114
02,73734439087,20220517145913,20220517150254
02,73734439087,20220524155809,20220524161209
01,73734439212,20220101011510,20220101013438
01,73734439212,20220102062435,20220102065135
01,73734439212,20220118091846,20220118093828
01,73734439212,20220212125102,20220212131521
01,73734439212,20220223190418,20220223192734
01,73734439212,20220325045154,20220325051015
01,73734439212,20220401070942,20220401072200
01,73734439212,20220404141804,20220404142911
01,73734439212,20220406012543,20220406013159
01,73734439212,20220429081325,20220429083924
02,73734439339,20220101011510,20220101012548
02,73734439339,20220128103205,20220128104111
02,73734439339,20220204142424,20220204144925
02,73734439339,20220219163554,20220219164118
02,73734439339,20220319023046,20220319024453
02,73734439339,20220402121503,20220402123739
02,73734439339,20220404123723,20220404125604
02,73734439339,20220426134525,20220426135429
02,73734439339,20220430152803,20220430155144
02,73734439339,20220527215256,20220527215856
02,73734439468,20220101011510,20220101012008
02,73734439468,20220117104906,20220117110754
02,73734439468,20220202181619,20220202183819
02,73734439468,20220205013203,20220205013924
02,73734439468,20220227101155,20220227102826
02,73734439468,20220314221028,20220314222922
02,73734439468,20220318225051,20220318225108
02,73734439468,20220406040054,20220406041419
02,73734439468,20220410085525,20220410085915
02,73734439468,20220506190108,20220506193040
01,73734439599,20220101011510,20220101012119
01,73734439599,20220108104759,20220108111229
01,73734439599,20220206162510,20220206164556
01,73734439599,20220223002340,20220223003338
01,73734439599,20220307094619,20220307095713
01,73734439599,20220329192148,20220329194713
01,73734439599,20220421232529,20220421233710
01,73734439599,20220428024632,20220428031021
01,73734439599,20220513061408,20220513063554
01,73734439599,20220513081739,20220513081918
02,73734439732,20220101011510,20220101012949
02,73734439732,20220118031513,20220118034424
02,73734439732,20220120070722,20220120072711
02,73734439732,20220121190340,20220121193128
02,73734439732,20220122223513,20220122225654
02,73734439732,20220130063404,20220130065831
02,73734439732,20220131154826,20220131155408
02,73734439732,20220217032458,20220217034121
02,73734439732,20220223032845,20220223034738
02,73734439732,20220314040241,20220314041328
01,73734439867,20220101011510,20220101013159
01,73734439867,20220122044533,20220122050212
01,73734439867,20220130161636,20220130164237
01,73734439867,20220209163059,20220209165316
01,73734439867,20220217232139,20220217234115
01,73734439867,20220316085340,20220316085815
01,73734439867,20220407130013,20220407131438
01,73734439867,20220504001845,20220504002746
01,73734439867,20220525074303,20220525075712
01,73734439867,20220613190525,20220613192840
02,73734440004,20220101011510,20220101012015
02,73734440004,20220116034950,20220116035307
02,73734440004,20220127100545,20220127101118
02,73734440004,20220220195104,20220220200434
02,73734440004,20220304070048,20220304071059
02,73734440004,20220317143142,20220317144806
02,73734440004,20220329163024,20220329163048
02,73734440004,20220411175758,20220411175852
02,73734440004,20220508015815,20220508022233
02,73734440004,20220601052244,20220601053258
01,73734440143,20220101011510,20220101011959
01,73734440143,20220110030407,20220110033059
01,73734440143,20220204055032,20220204060949
01,73734440143,20220206145427,20220206150003
01,73734440143,20220307190941,20220307192243
01,73734440143,20220331030259,20220331032016
01,73734440143,20220408102407,20220408104956
01,73734440143,20220410103222,20220410104105
01,73734440143,20220424170042,20220424170112
01,73734440143,20220516205659,20220516205811
01,73734440284,20220101011510,20220101012916
01,73734440284,20220126074316,20220126081237
01,73734440284,20220203180136,20220203182008
01,73734440284,20220226224440,20220226225232
01,73734440284,20220228012832,20220228014032
01,73734440284,20220329021400,20220329023416
01,73734440284,20220426094539,20220426101200
01,73734440284,20220429154614,20220429155001
01,73734440284,20220517001157,20220517003820
01,73734440284,20220607041157,20220607041820
02,73734440427,20220101011510,20220101013718
02,73734440427,20220103120929,20220103123821
02,73734440427,20220125145132,20220125150612
02,73734440427,20220210172440,20220210172928
02,73734440427,20220215011528,20220215012000
02,73734440427,20220311014559,20220311015204
02,73734440427,20220325114309,20220325115021
02,73734440427,20220405181111,20220405182422
02,73734440427,20220429224401,20220429230819
02,73734440427,20220508100120,20220508101146
02,73734440572,20220101011510,20220101014321
02,73734440572,20220129094644,20220129100322
02,73734440572,20220227112216,20220227113820
02,73734440572,20220325223100,20220325224000
02,73734440572,20220410014746,20220410020652
02,73734440572,20220410090812,20220410093449
